,Date,Mean Temp (C),Max Temp (C),Min Temp (C),R. Humidity (%),Wind Speed (m/s),S. Pressure (kPa),Net Radiation (MJ/m^2/day),ET0 (mm/day)
11150,13-07-2015,28.25,33.27,23.26,72.75,3.19,95.96,13.17,5.22
11151,14-07-2015,29.06,35.08,23.88,69.69,3.81,95.85,14.17,6.04
11152,15-07-2015,28.7,34.82,23.8,69.75,4.54,95.63,13.46,6.06
11153,16-07-2015,28.65,34.47,24.08,70.06,4.22,95.41,11.28,5.39
11154,17-07-2015,28.44,34.08,24.16,70.94,3.72,95.48,10.55,4.95
11155,18-07-2015,26.99,30.19,24.19,83.38,3.49,95.63,5.95,2.62
11156,19-07-2015,25.12,26.57,24.14,93.38,3.65,95.59,3.25,1.21
11157,20-07-2015,25.38,27.07,24.05,93.88,3.06,95.55,3.24,1.16
11158,21-07-2015,25.65,28.26,23.73,90.88,2.97,95.63,4.1,1.56
11159,22-07-2015,26.11,29.28,23.85,88.62,2.98,95.63,8.8,2.88
11160,23-07-2015,25.45,27.19,24.27,91.25,2.4,95.74,10.88,3.21
11161,24-07-2015,26.26,29.58,23.48,89.25,2.86,95.82,7.92,2.62
11162,25-07-2015,25.53,27.98,24.04,92.25,4.91,95.66,3.4,1.42
11163,26-07-2015,24.72,27.6,22.84,90.56,5.45,95.69,5.87,2.08
11164,27-07-2015,24.48,26.64,22.92,92.88,5.01,95.84,5.46,1.76
11165,28-07-2015,24.59,27.89,22.52,88.81,5.63,95.81,7.47,2.58
11166,29-07-2015,24.85,29.01,22.44,88.19,6.62,95.81,7.37,2.71
11167,30-07-2015,25.19,29.57,22.19,85.31,5.25,95.94,12.62,4.04
11168,31-07-2015,25.6,29.98,22.23,84.06,4.46,95.99,10.02,3.57
11169,01-08-2015,25.7,29.9,22.25,85.19,3.98,96.16,10.46,3.55
11170,02-08-2015,25.49,29.62,22.46,86.19,3.66,96.24,10.16,3.37
11171,03-08-2015,25.75,29.91,22.98,84.88,3.69,96.08,7.64,2.91
11172,04-08-2015,25.26,28.1,23.11,90.88,4.36,95.84,6.42,2.16
11173,05-08-2015,24.51,26.4,23.05,91.81,5.08,95.66,5.05,1.76
11174,06-08-2015,25.65,30.0,22.97,86.81,3.7,95.73,9.48,3.2
11175,07-08-2015,26.19,30.53,22.73,86.75,2.74,95.83,9.75,3.23
11176,08-08-2015,26.55,30.76,23.22,86.88,1.68,95.88,8.49,2.83
11177,09-08-2015,25.77,29.01,23.62,88.88,2.02,95.75,8.9,2.84
11178,10-08-2015,25.36,28.02,23.27,89.38,1.96,95.78,9.93,3.05
11179,11-08-2015,26.45,30.47,23.25,87.62,1.77,95.93,9.38,3.04
11180,12-08-2015,25.15,27.79,23.71,91.56,2.8,95.96,6.56,2.1
11181,13-08-2015,24.9,27.55,22.64,90.94,3.06,95.93,6.79,2.18
11182,14-08-2015,25.15,28.23,22.93,90.56,3.25,95.93,8.46,2.63
11183,15-08-2015,25.93,30.03,22.9,88.69,3.23,96.03,9.52,3.06
11184,16-08-2015,25.39,28.8,23.16,89.12,3.25,96.18,9.73,3.04
11185,17-08-2015,25.81,29.84,22.87,88.06,2.54,96.09,8.4,2.78
11186,18-08-2015,25.86,29.94,23.05,89.19,2.51,96.23,7.61,2.52
11187,19-08-2015,26.05,30.21,23.08,86.06,2.44,96.32,13.78,4.28
11188,20-08-2015,25.42,29.55,22.4,86.0,3.16,96.26,12.43,3.9
11189,21-08-2015,25.3,30.13,21.86,84.12,3.45,96.17,11.66,3.86
11190,22-08-2015,25.43,30.15,22.2,83.44,3.23,96.1,12.41,4.08
11191,23-08-2015,25.62,30.74,21.83,83.06,2.99,96.1,12.93,4.24
11192,24-08-2015,25.55,29.94,22.44,84.38,3.01,96.2,14.24,4.46
11193,25-08-2015,25.73,30.93,21.76,83.75,2.33,96.12,13.32,4.26
11194,26-08-2015,26.12,31.17,22.15,83.5,2.45,96.05,12.71,4.15
11195,27-08-2015,26.23,30.95,22.19,83.44,2.02,96.02,11.71,3.86
11196,28-08-2015,26.23,29.73,23.05,84.5,2.12,96.07,10.08,3.37
11197,29-08-2015,25.51,28.8,23.36,89.56,2.3,96.05,8.54,2.71
11198,30-08-2015,25.86,29.98,22.87,86.69,2.2,96.09,8.87,2.95
11199,31-08-2015,25.58,30.01,22.36,85.69,2.34,96.18,10.1,3.31
11200,01-09-2015,25.33,29.98,21.97,84.44,2.66,96.14,8.32,2.95
11201,02-09-2015,24.76,29.45,21.08,82.94,2.02,96.14,10.86,3.55
11202,03-09-2015,24.95,29.9,19.89,79.0,1.23,96.33,13.65,4.34
11203,04-09-2015,26.4,31.04,20.78,72.31,0.8,96.58,12.12,4.05
11204,05-09-2015,26.73,31.7,21.26,75.25,0.95,96.56,13.34,4.42
11205,06-09-2015,25.88,30.62,21.87,79.94,1.73,96.49,13.22,4.34
11206,07-09-2015,24.93,29.8,20.3,80.06,1.56,96.43,13.57,4.33
11207,08-09-2015,25.15,30.51,20.05,78.88,1.58,96.42,13.93,4.49
11208,09-09-2015,25.9,30.6,20.69,79.25,1.41,96.4,10.55,3.57
11209,10-09-2015,26.48,31.44,21.98,78.0,1.52,96.41,11.08,3.84
11210,11-09-2015,27.24,32.48,21.95,74.44,1.02,96.33,11.1,3.85
11211,12-09-2015,27.02,32.43,22.01,75.38,1.64,96.24,13.08,4.56
11212,13-09-2015,25.94,30.73,22.33,79.56,2.28,96.29,12.32,4.22
11213,14-09-2015,26.13,31.49,22.23,82.88,2.27,96.15,10.6,3.63
11214,15-09-2015,26.9,32.24,22.65,79.94,2.35,96.03,12.17,4.26
11215,16-09-2015,26.56,32.17,22.03,78.81,2.63,95.93,12.6,4.45
11216,17-09-2015,26.3,31.13,21.88,79.88,3.12,95.79,9.44,3.63
11217,18-09-2015,26.26,29.15,23.67,89.56,4.69,95.45,7.85,2.65
11218,19-09-2015,25.47,30.39,22.58,88.75,4.65,95.63,6.33,2.39
11219,20-09-2015,24.66,29.15,21.15,85.0,2.42,95.9,9.4,3.12
11220,21-09-2015,24.84,29.24,21.06,85.25,2.52,95.96,10.23,3.32
11221,22-09-2015,25.33,30.04,21.8,85.31,2.93,96.1,9.99,3.34
11222,23-09-2015,25.12,30.21,21.3,82.88,1.73,96.43,11.35,3.68
11223,24-09-2015,24.37,29.65,20.11,82.5,2.0,96.41,13.06,4.11
11224,25-09-2015,23.44,29.33,18.69,80.94,1.97,96.31,14.23,4.4
11225,26-09-2015,23.32,29.52,16.99,78.5,1.6,96.35,12.8,4.07
11226,27-09-2015,24.58,30.25,18.08,72.56,1.14,96.42,13.39,4.39
11227,28-09-2015,25.53,31.51,19.01,68.44,1.11,96.42,12.01,4.19
11228,29-09-2015,25.65,32.01,21.13,72.44,1.82,96.49,10.27,3.91
11229,30-09-2015,24.83,32.19,19.54,70.31,2.27,96.66,12.72,4.77
11230,01-10-2015,24.5,31.76,17.15,65.06,1.61,96.67,12.63,4.63
11231,02-10-2015,26.92,33.15,21.1,72.12,1.22,96.67,11.82,4.19
11232,03-10-2015,27.06,32.91,22.85,74.25,1.46,96.58,12.44,4.4
11233,04-10-2015,26.75,33.37,21.3,70.25,1.41,96.59,12.21,4.44
11234,05-10-2015,27.26,34.08,22.23,60.0,1.14,96.53,12.13,4.65
11235,06-10-2015,27.65,34.95,21.65,56.06,1.09,96.45,11.69,4.63
11236,07-10-2015,27.02,35.33,20.72,58.19,1.52,96.45,10.67,4.6
11237,08-10-2015,26.48,34.67,19.87,56.75,1.75,96.42,10.81,4.8
11238,09-10-2015,27.01,35.65,20.14,48.88,1.5,96.26,11.11,5.07
11239,10-10-2015,26.28,34.98,18.54,57.19,1.51,96.34,10.89,4.62
11240,11-10-2015,27.49,35.39,19.83,61.06,1.04,96.53,10.41,4.06
11241,12-10-2015,27.63,34.97,20.99,54.44,1.13,96.66,10.44,4.33
11242,13-10-2015,27.5,35.95,21.46,51.88,1.0,96.67,11.13,4.55
11243,14-10-2015,26.64,36.36,19.54,48.0,1.41,96.76,10.75,4.96
11244,15-10-2015,26.13,35.46,18.22,54.44,1.95,96.74,10.39,4.96
11245,16-10-2015,26.51,34.47,20.4,62.5,2.2,96.8,10.47,4.73
11246,17-10-2015,26.65,34.94,19.01,57.69,1.41,96.81,10.86,4.52
11247,18-10-2015,27.76,35.95,20.83,52.06,0.82,96.82,10.12,4.05
11248,19-10-2015,27.98,35.84,22.05,54.31,0.93,96.76,8.97,3.79
11249,20-10-2015,27.76,35.15,22.44,53.56,1.36,96.6,8.66,4.1
11250,21-10-2015,27.75,35.58,22.01,50.25,1.27,96.55,6.9,3.64
11251,22-10-2015,27.31,35.33,22.29,50.5,1.41,96.65,8.95,4.36
11252,23-10-2015,27.44,35.75,21.52,45.75,1.2,96.64,9.37,4.42
11253,24-10-2015,27.75,35.51,21.07,42.56,0.95,96.58,8.76,4.01
11254,25-10-2015,27.86,34.05,23.27,50.31,0.98,96.69,6.62,3.2
11255,26-10-2015,23.22,26.9,20.5,76.94,1.2,96.9,6.33,2.3
11256,27-10-2015,25.65,33.41,18.52,62.62,1.04,96.8,5.61,2.56
11257,28-10-2015,25.9,31.86,20.25,61.56,1.02,96.73,6.86,2.89
11258,29-10-2015,23.48,31.18,17.68,63.0,1.77,96.76,9.87,4.04
11259,30-10-2015,22.37,30.91,16.2,59.31,3.05,96.83,9.84,4.83
11260,31-10-2015,22.09,30.53,15.23,59.62,2.43,96.8,9.66,4.39
11261,01-11-2015,23.53,31.46,17.42,64.38,2.34,96.81,8.83,4.02
11262,02-11-2015,24.17,31.96,17.27,61.62,1.88,96.85,8.67,3.88
11263,03-11-2015,25.08,32.88,17.83,55.94,1.32,96.81,7.91,3.57
11264,04-11-2015,26.53,33.69,20.08,51.69,0.77,96.71,7.38,3.11
11265,05-11-2015,27.08,33.99,20.69,47.06,0.9,96.67,7.55,3.41
11266,06-11-2015,26.62,34.48,20.3,39.19,1.2,96.61,7.89,4.1
11267,07-11-2015,26.07,34.02,17.88,37.56,1.08,96.71,6.88,3.62
11268,08-11-2015,27.23,33.16,21.8,40.25,0.6,96.82,7.08,3.03
11269,09-11-2015,26.95,33.61,21.37,46.88,1.06,96.78,6.9,3.41
11270,10-11-2015,26.09,33.69,19.37,48.19,0.9,96.71,6.64,3.1
11271,11-11-2015,26.71,34.12,20.31,43.81,0.95,96.77,6.66,3.29
11272,12-11-2015,25.98,34.55,19.03,45.38,1.58,96.91,6.63,3.97
11273,13-11-2015,25.38,33.83,17.83,43.31,1.1,96.93,6.71,3.45
11274,14-11-2015,25.94,34.46,18.16,39.19,1.1,96.69,7.08,3.7
11275,15-11-2015,26.84,34.73,18.76,30.12,0.54,96.63,6.31,2.87
11276,16-11-2015,25.36,33.83,16.68,30.88,0.9,96.63,6.4,3.38
11277,17-11-2015,24.3,33.66,16.25,32.81,1.53,96.63,6.64,4.29
11278,18-11-2015,23.22,32.2,15.92,34.25,2.6,96.86,6.11,5.24
11279,19-11-2015,22.92,32.57,15.63,31.69,2.62,96.98,6.18,5.5
11280,20-11-2015,22.44,32.07,15.11,32.44,2.34,96.85,6.22,5.08
11281,21-11-2015,22.83,32.72,14.29,36.44,1.7,96.76,6.71,4.29
11282,22-11-2015,23.19,29.61,18.31,43.62,1.25,96.78,5.27,3.04
11283,23-11-2015,24.13,30.94,19.3,46.06,1.72,96.81,4.11,3.22
11284,24-11-2015,23.65,28.12,20.1,53.31,1.8,96.84,4.46,2.95
11285,25-11-2015,24.69,32.72,18.86,35.12,2.1,96.82,4.61,4.37
11286,26-11-2015,25.3,33.23,17.71,36.69,1.51,96.72,5.14,3.68
11287,27-11-2015,24.03,31.89,18.3,32.38,2.15,96.53,5.22,4.64
11288,28-11-2015,23.31,31.0,16.94,25.12,1.7,96.74,3.21,3.74
11289,29-11-2015,24.76,32.68,17.93,38.62,2.28,96.93,4.41,4.29
11290,30-11-2015,26.22,33.35,19.58,47.25,1.4,96.98,5.48,3.31
11291,01-12-2015,26.72,34.21,18.63,38.81,1.25,96.8,4.94,3.26
11292,02-12-2015,25.35,32.8,19.09,37.88,1.81,96.8,4.75,3.91
11293,03-12-2015,22.4,32.47,15.22,22.31,2.53,96.93,3.88,5.4
11294,04-12-2015,21.18,31.31,12.85,30.81,1.69,96.88,5.21,4.01
11295,05-12-2015,21.87,31.96,12.73,27.88,1.53,96.92,5.33,3.96
11296,06-12-2015,21.72,31.76,12.51,21.69,1.54,96.92,5.26,4.16
11297,07-12-2015,21.5,31.73,12.2,21.38,1.45,96.98,5.36,4.06
11298,08-12-2015,21.42,31.6,11.67,20.44,1.33,96.94,5.03,3.8
11299,09-12-2015,22.26,31.94,12.66,24.69,1.62,96.84,4.95,4.07
11300,10-12-2015,23.67,31.89,15.4,27.75,1.95,96.67,4.29,4.23
11301,11-12-2015,23.47,31.34,16.86,30.75,2.17,96.53,4.84,4.54
11302,12-12-2015,20.2,30.05,12.37,20.19,1.9,96.59,4.73,4.5
11303,13-12-2015,20.18,29.95,12.0,17.69,2.2,96.7,4.48,4.93
11304,14-12-2015,20.18,30.09,13.27,19.81,2.73,96.84,4.11,5.54
11305,15-12-2015,18.62,29.21,10.33,14.5,2.32,96.87,4.21,5.12
11306,16-12-2015,20.12,30.75,10.76,15.56,1.73,96.74,3.76,4.23
11307,17-12-2015,20.02,30.28,12.69,14.69,2.17,96.74,4.1,5.06
11308,18-12-2015,18.65,28.9,11.0,17.12,2.41,96.97,4.49,5.16
11309,19-12-2015,19.26,29.19,9.8,21.12,1.86,97.07,4.05,4.08
11310,20-12-2015,20.22,29.76,12.69,26.69,1.85,96.93,3.82,3.92
11311,21-12-2015,18.94,28.44,11.32,22.12,1.97,96.93,4.61,4.31
11312,22-12-2015,17.49,27.3,9.8,22.25,2.12,97.12,4.11,4.25
11313,23-12-2015,16.72,26.3,9.08,19.81,2.3,97.19,3.94,4.41
11314,24-12-2015,15.94,25.55,9.12,20.94,2.62,97.28,3.98,4.67
11315,25-12-2015,15.71,26.04,8.01,22.38,2.52,97.36,3.96,4.53
11316,26-12-2015,16.9,26.72,8.65,17.06,2.2,97.33,4.8,4.62
11317,27-12-2015,19.87,30.17,11.37,15.75,1.95,97.36,4.59,4.73
11318,28-12-2015,22.07,32.98,13.3,21.31,1.76,97.39,5.08,4.64
11319,29-12-2015,24.05,33.64,14.21,20.88,1.2,97.2,5.2,3.76
11320,30-12-2015,24.43,33.86,15.31,23.0,1.21,96.99,5.13,3.73
11321,31-12-2015,23.46,32.92,14.25,25.31,1.33,97.11,5.03,3.75
11322,01-01-2016,21.86,32.46,12.95,26.31,1.55,97.21,5.1,4.06
11323,02-01-2016,21.72,31.53,13.08,25.12,1.36,97.26,4.88,3.68
11324,03-01-2016,20.48,29.93,13.08,25.25,1.9,97.15,4.77,4.3
11325,04-01-2016,21.0,30.03,12.31,24.0,1.53,97.18,4.88,3.81
11326,05-01-2016,21.76,30.4,12.65,22.25,1.02,97.06,4.48,3.03
11327,06-01-2016,22.92,31.04,14.52,22.56,1.07,97.0,4.48,3.15
11328,07-01-2016,22.22,30.31,13.9,32.31,1.18,97.1,4.32,2.97
11329,08-01-2016,21.99,30.69,14.38,31.69,1.5,97.08,4.48,3.5
11330,09-01-2016,20.83,30.15,13.65,29.12,1.63,96.93,5.71,4.05
11331,10-01-2016,20.3,29.84,11.49,22.12,1.41,97.03,5.29,3.8
11332,11-01-2016,21.27,30.11,12.0,21.81,1.07,97.04,4.61,3.13
11333,12-01-2016,21.9,30.47,13.26,24.12,1.45,96.81,4.09,3.52
11334,13-01-2016,21.21,30.29,13.55,32.81,1.21,96.71,4.01,2.94
11335,14-01-2016,21.55,30.33,13.55,31.62,1.51,96.7,4.15,3.39
11336,15-01-2016,22.01,30.54,14.8,34.56,1.73,96.65,4.22,3.61
11337,16-01-2016,21.85,29.57,13.94,36.56,1.82,96.59,3.04,3.21
11338,17-01-2016,21.08,27.28,16.07,40.06,2.42,96.62,3.33,3.64
11339,18-01-2016,20.73,27.37,14.94,57.06,1.83,96.54,3.97,2.58
11340,19-01-2016,19.48,26.74,13.66,61.62,2.8,96.58,5.25,3.16
11341,20-01-2016,16.31,24.6,9.87,48.44,2.2,97.01,5.8,3.34
11342,21-01-2016,15.15,24.56,7.43,30.19,1.81,97.23,6.71,3.85
11343,22-01-2016,15.17,25.62,6.32,24.5,1.83,97.19,7.03,4.22
11344,23-01-2016,16.59,27.54,6.78,21.88,1.61,97.19,6.92,4.22
11345,24-01-2016,18.4,29.23,7.59,20.19,1.52,97.06,6.4,4.18
11346,25-01-2016,19.6,29.9,9.12,18.94,1.35,96.86,6.19,3.99
11347,26-01-2016,19.83,30.93,9.48,19.06,1.38,96.77,6.16,4.14
11348,27-01-2016,20.05,31.05,10.99,23.5,1.7,96.77,6.31,4.55
11349,28-01-2016,21.77,31.76,13.23,35.62,1.31,96.88,7.02,3.85
11350,29-01-2016,23.09,33.11,14.05,30.62,1.58,97.01,7.0,4.46
11351,30-01-2016,23.58,34.18,16.22,27.62,1.8,96.94,7.1,5.11
11352,31-01-2016,22.79,33.05,14.29,33.19,1.77,96.85,7.51,4.75
11353,01-02-2016,23.08,32.96,15.27,29.81,1.57,96.89,7.11,4.54
11354,02-02-2016,22.12,31.48,14.15,33.75,1.56,96.92,7.74,4.39
11355,03-02-2016,20.84,30.49,13.4,30.75,2.5,96.97,7.52,5.44
11356,04-02-2016,19.42,29.79,11.4,16.62,2.27,96.96,7.2,5.71
11357,05-02-2016,21.29,32.4,11.41,16.44,1.81,96.76,6.53,5.16
11358,06-02-2016,21.8,32.67,12.13,22.25,2.56,96.47,5.88,5.8
11359,07-02-2016,21.07,30.19,12.99,24.31,2.14,96.76,7.34,5.22
11360,08-02-2016,21.05,30.7,12.73,16.44,1.91,96.88,7.05,5.27
11361,09-02-2016,21.5,31.29,11.76,21.75,2.0,96.77,7.04,5.16
11362,10-02-2016,22.11,32.28,13.39,23.5,2.21,96.54,6.54,5.41
11363,11-02-2016,21.53,31.23,13.11,19.5,2.43,96.54,7.77,6.05
11364,12-02-2016,21.25,30.52,13.41,31.56,2.14,96.58,8.27,5.16
11365,13-02-2016,20.8,30.29,12.32,32.69,2.16,96.74,8.16,5.05
11366,14-02-2016,22.25,30.9,13.54,25.12,1.44,96.78,7.43,4.37
11367,15-02-2016,23.13,31.69,15.31,30.62,1.91,96.77,5.94,4.49
11368,16-02-2016,25.44,33.4,19.35,39.88,2.67,96.79,6.94,5.38
11369,17-02-2016,25.48,34.2,17.65,39.88,3.18,96.85,7.81,6.08
11370,18-02-2016,26.4,35.86,17.36,24.94,2.18,96.78,7.96,6.05
11371,19-02-2016,26.48,35.05,19.53,25.62,1.98,96.85,7.6,5.65
11372,20-02-2016,26.62,33.31,20.71,45.44,2.29,96.9,6.3,4.51
11373,21-02-2016,26.99,35.39,20.15,38.56,2.04,96.79,7.51,5.1
11374,22-02-2016,25.64,34.19,18.05,19.94,1.79,96.87,8.14,5.64
11375,23-02-2016,24.95,35.7,16.3,9.0,2.13,96.71,7.88,6.87
11376,24-02-2016,25.41,35.47,15.47,8.31,1.84,96.54,7.44,6.11
11377,25-02-2016,25.58,35.47,16.58,9.25,1.93,96.65,7.5,6.3
11378,26-02-2016,25.36,35.32,16.81,11.06,2.73,96.83,7.52,7.56
11379,27-02-2016,25.08,35.26,16.43,11.5,2.66,96.97,7.46,7.4
11380,28-02-2016,25.29,35.8,15.99,11.81,2.51,97.03,7.07,7.1
11381,29-02-2016,27.38,36.09,19.72,21.75,2.24,96.95,6.85,6.11
11382,01-03-2016,28.13,35.99,20.59,35.0,1.86,96.8,8.11,5.22
11383,02-03-2016,29.31,36.64,20.9,34.25,1.68,96.77,8.57,5.16
11384,03-03-2016,29.51,37.41,22.75,28.75,1.7,96.87,7.12,5.18
11385,04-03-2016,28.55,36.71,20.51,27.06,1.69,96.74,8.44,5.48
11386,05-03-2016,28.79,36.85,21.73,26.62,1.93,96.55,9.43,6.2
11387,06-03-2016,27.61,35.99,20.76,21.25,1.93,96.54,9.14,6.3
11388,07-03-2016,27.27,36.2,19.05,23.88,2.0,96.54,8.87,6.16
11389,08-03-2016,26.94,36.07,18.99,26.12,1.97,96.5,10.15,6.36
11390,09-03-2016,27.52,36.8,19.19,23.5,1.89,96.53,10.24,6.46
11391,10-03-2016,28.05,37.69,19.08,23.0,1.84,96.67,10.47,6.55
11392,11-03-2016,29.56,39.19,20.54,23.06,1.66,96.61,10.34,6.38
11393,12-03-2016,28.54,35.87,22.33,27.94,2.18,96.46,8.64,6.19
11394,13-03-2016,26.19,33.73,20.25,31.75,2.41,96.53,11.53,6.78
11395,14-03-2016,25.15,33.73,17.3,27.69,2.11,96.69,11.52,6.53
11396,15-03-2016,25.71,34.33,17.68,25.56,1.84,96.66,10.78,6.16
11397,16-03-2016,26.9,35.3,18.9,30.94,2.71,96.59,11.53,7.25
11398,17-03-2016,28.04,37.05,19.13,23.44,2.09,96.5,10.36,6.78
11399,18-03-2016,28.75,37.33,21.37,29.56,3.14,96.48,11.07,8.09
11400,19-03-2016,28.55,37.23,20.65,30.19,3.26,96.5,10.46,7.97
11401,20-03-2016,28.24,37.26,20.56,26.0,3.01,96.56,10.96,8.15
11402,21-03-2016,28.28,38.09,19.32,14.0,2.37,96.46,11.4,8.19
11403,22-03-2016,28.19,38.57,18.62,14.5,2.22,96.4,11.18,7.9
11404,23-03-2016,29.6,39.78,19.31,7.19,1.75,96.47,10.89,7.44
11405,24-03-2016,30.16,40.65,18.04,7.06,1.38,96.64,10.95,6.72
11406,25-03-2016,31.56,41.36,19.49,9.38,1.72,96.63,8.98,6.78
11407,26-03-2016,31.33,40.0,22.63,15.56,1.62,96.55,7.19,5.78
11408,27-03-2016,31.12,40.1,22.61,21.44,2.03,96.51,7.56,6.38
11409,28-03-2016,30.13,39.64,21.53,19.5,2.1,96.56,11.78,7.77
11410,29-03-2016,30.11,39.62,20.69,13.62,1.5,96.57,11.68,6.91
11411,30-03-2016,30.64,40.84,20.97,10.25,1.39,96.56,11.6,6.94
11412,31-03-2016,30.87,40.81,21.19,11.31,1.59,96.47,11.26,7.19
11413,01-04-2016,31.13,40.21,21.87,17.31,2.34,96.3,12.16,8.39
11414,02-04-2016,32.99,42.6,22.67,21.25,2.45,96.34,11.39,8.38
11415,03-04-2016,33.45,42.39,24.92,25.44,3.26,96.44,11.66,9.46
11416,04-04-2016,32.71,40.15,25.57,19.69,3.0,96.35,11.04,9.04
11417,05-04-2016,31.78,39.76,25.1,22.38,2.89,96.31,9.19,8.19
11418,06-04-2016,31.4,39.9,24.08,25.94,2.78,96.39,13.08,8.84
11419,07-04-2016,30.6,37.89,24.93,23.38,2.98,96.41,11.13,8.56
11420,08-04-2016,30.84,39.77,21.75,17.19,2.36,96.36,12.42,8.45
11421,09-04-2016,31.06,39.96,21.94,18.06,2.73,96.41,12.67,9.07
11422,10-04-2016,31.69,40.17,23.51,20.19,3.08,96.49,12.7,9.55
11423,11-04-2016,31.84,39.87,24.4,23.88,3.89,96.46,13.43,10.52
11424,12-04-2016,31.88,40.87,22.83,19.44,2.82,96.3,13.81,9.58
11425,13-04-2016,31.88,40.91,23.47,15.5,3.14,96.14,13.79,10.43
11426,14-04-2016,32.18,41.81,22.43,13.75,2.0,96.15,13.71,8.66
11427,15-04-2016,33.08,43.12,22.57,17.06,2.73,96.21,13.81,9.91
11428,16-04-2016,33.33,42.56,24.44,19.12,3.59,96.17,13.93,11.12
11429,17-04-2016,32.15,40.65,22.97,27.88,3.78,96.15,14.41,10.26
11430,18-04-2016,33.44,41.61,26.07,27.25,2.85,96.21,14.13,9.38
11431,19-04-2016,33.91,42.13,24.62,22.69,2.84,96.25,12.89,9.25
11432,20-04-2016,34.72,42.15,27.67,22.44,3.04,96.36,12.25,9.56
11433,21-04-2016,33.8,42.05,25.55,15.88,4.23,96.21,13.18,12.05
11434,22-04-2016,31.3,40.16,22.73,26.38,4.7,96.09,15.23,11.63
11435,23-04-2016,30.8,39.43,22.5,36.31,4.38,96.0,15.03,10.09
11436,24-04-2016,30.89,38.81,22.91,35.0,3.3,95.97,15.18,9.09
11437,25-04-2016,30.98,38.84,23.3,27.94,3.09,96.1,14.74,9.31
11438,26-04-2016,31.62,38.43,24.87,20.75,2.74,96.32,13.27,8.95
11439,27-04-2016,33.3,40.9,26.19,16.5,3.3,96.23,11.69,10.07
11440,28-04-2016,33.83,42.33,24.63,15.25,2.68,96.1,12.59,9.49
11441,29-04-2016,33.84,42.19,25.78,17.88,2.71,96.13,12.96,9.54
11442,30-04-2016,33.9,43.26,24.73,22.81,3.72,96.15,13.98,11.1
11443,01-05-2016,33.84,42.89,24.38,24.81,3.61,96.1,14.68,10.83
11444,02-05-2016,32.83,40.46,26.44,25.25,3.83,96.15,13.05,10.43
11445,03-05-2016,33.21,42.28,25.14,26.38,3.92,96.13,14.7,11.13
11446,04-05-2016,34.19,42.13,25.66,24.06,3.7,96.09,13.68,10.62
11447,05-05-2016,33.4,40.72,25.03,23.06,2.67,96.18,12.72,8.75
11448,06-05-2016,32.57,39.62,24.4,26.31,2.39,96.18,13.03,8.1
11449,07-05-2016,32.52,39.09,25.49,32.88,2.27,96.2,14.37,7.95
11450,08-05-2016,33.95,40.87,26.33,32.06,2.22,96.23,11.93,7.4
11451,09-05-2016,33.76,40.8,27.1,32.88,2.77,96.22,13.5,8.59
11452,10-05-2016,33.47,40.19,26.42,37.69,2.1,96.26,14.77,7.73
11453,11-05-2016,34.76,41.65,27.91,36.0,1.6,96.18,15.12,7.45
11454,12-05-2016,34.98,43.06,26.8,30.69,3.23,95.96,14.58,9.88
11455,13-05-2016,35.61,44.09,26.73,25.56,3.46,95.92,14.53,10.74
11456,14-05-2016,35.33,43.94,26.83,28.44,4.05,96.07,15.85,11.65
11457,15-05-2016,35.46,44.14,26.48,23.88,3.36,96.06,15.72,11.1
11458,16-05-2016,35.69,43.97,26.55,24.69,3.41,95.86,15.87,11.06
11459,17-05-2016,37.34,45.24,28.62,22.31,3.03,95.62,14.34,10.47
11460,18-05-2016,38.93,47.65,29.8,16.69,3.25,95.43,13.27,11.39
11461,19-05-2016,38.93,47.76,28.86,18.75,3.15,95.34,12.94,10.86
11462,20-05-2016,37.26,45.6,28.79,30.31,6.21,95.37,15.6,14.19
11463,21-05-2016,34.29,42.19,27.04,42.31,6.88,95.63,17.15,12.65
11464,22-05-2016,33.4,41.29,25.78,47.69,7.09,95.84,17.91,11.87
11465,23-05-2016,33.18,41.1,25.6,49.25,7.03,95.94,17.21,11.4
11466,24-05-2016,33.51,41.7,25.81,46.19,6.05,95.96,16.69,11.24
11467,25-05-2016,33.26,41.07,26.17,47.31,6.59,95.87,16.41,11.29
11468,26-05-2016,33.65,41.8,25.94,45.44,5.51,95.91,16.18,10.85
11469,27-05-2016,33.43,40.86,26.44,48.25,5.59,96.05,16.65,10.54
11470,28-05-2016,33.35,40.44,26.12,45.94,5.55,96.0,17.34,10.84
11471,29-05-2016,33.32,40.06,26.84,45.94,5.56,95.92,14.95,10.25
11472,30-05-2016,33.43,40.48,26.37,46.0,5.09,95.89,16.54,10.33
11473,31-05-2016,33.87,40.87,26.58,42.19,4.21,96.03,14.33,9.51
11474,01-06-2016,34.76,41.86,26.46,36.31,4.14,96.04,15.32,10.36
11475,02-06-2016,35.19,41.84,27.32,35.25,4.3,95.97,15.67,10.74
11476,03-06-2016,36.08,42.75,27.25,31.0,4.27,95.88,14.64,10.91
11477,04-06-2016,38.23,44.47,30.85,19.19,3.88,95.78,12.84,11.52
11478,05-06-2016,38.3,46.48,30.48,14.38,3.7,95.7,13.72,12.46
11479,06-06-2016,37.1,45.84,28.4,16.31,3.62,95.69,13.56,11.91
11480,07-06-2016,36.85,44.38,28.48,27.56,2.84,95.78,15.36,9.97
